seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	Clusters
chr13	59668911	59669052	142	*	Intron (ENSMUST00000022039.6/105348, intron 1 of 9)	13	59645092	59675772	30681	2	105348	ENSMUST00000225333.1	6720	ENSMUSG00000021556	Golm1	golgi membrane protein 1	SMRT Uns
chr13	60594344	60594485	142	*	Distal Intergenic	13	60601947	60762802	160856	1	69635	ENSMUST00000226059.1	-7462	ENSMUSG00000021559	Dapk1	death associated protein kinase 1	SMRT Uns
chr13	60612305	60612446	142	*	Intron (ENSMUST00000226059.1/69635, intron 2 of 26)	13	60602232	60696515	94284	1	69635	ENSMUST00000225632.1	10073	ENSMUSG00000021559	Dapk1	death associated protein kinase 1	SMRT Uns
chr13	60650117	60650258	142	*	Intron (ENSMUST00000226059.1/69635, intron 2 of 26)	13	60696413	60721777	25365	1	69635	ENSMUST00000224789.1	-46155	ENSMUSG00000021559	Dapk1	death associated protein kinase 1	SMRT Uns
chr13	60651104	60651245	142	*	Intron (ENSMUST00000226059.1/69635, intron 2 of 26)	13	60696413	60721777	25365	1	69635	ENSMUST00000224789.1	-45168	ENSMUSG00000021559	Dapk1	death associated protein kinase 1	SMRT Uns
chr13	60673135	60673276	142	*	Intron (ENSMUST00000226059.1/69635, intron 2 of 26)	13	60696413	60721777	25365	1	69635	ENSMUST00000224789.1	-23137	ENSMUSG00000021559	Dapk1	death associated protein kinase 1	SMRT Uns
chr13	60695289	60695430	142	*	Promoter	13	60696413	60721777	25365	1	69635	ENSMUST00000224789.1	-983	ENSMUSG00000021559	Dapk1	death associated protein kinase 1	SMRT Uns
chr13	60704367	60704508	142	*	Intron (ENSMUST00000226059.1/69635, intron 3 of 26)	13	60696413	60721777	25365	1	69635	ENSMUST00000224789.1	7954	ENSMUSG00000021559	Dapk1	death associated protein kinase 1	SMRT Uns
chr13	60707217	60707358	142	*	Intron (ENSMUST00000226059.1/69635, intron 3 of 26)	13	60696413	60721777	25365	1	69635	ENSMUST00000224789.1	10804	ENSMUSG00000021559	Dapk1	death associated protein kinase 1	SMRT Uns
chr13	60876638	60876779	142	*	Intron (ENSMUST00000225690.1/214639, intron 2 of 8)	13	60842612	60864475	21864	2	214639	ENSMUST00000091569.6	-12163	ENSMUSG00000050345	4930486L24Rik	RIKEN cDNA 4930486L24 gene	SMRT Uns
chr13	60892387	60892528	142	*	Intron (ENSMUST00000225690.1/214639, intron 2 of 8)	13	60895351	60896286	936	2	13025	ENSMUST00000225732.1	3758	ENSMUSG00000074874	Ctla2b	cytotoxic T lymphocyte-associated protein 2 beta	SMRT Uns
chr13	60892937	60893078	142	*	Intron (ENSMUST00000225690.1/214639, intron 2 of 8)	13	60895351	60896286	936	2	13025	ENSMUST00000225732.1	3208	ENSMUSG00000074874	Ctla2b	cytotoxic T lymphocyte-associated protein 2 beta	SMRT Uns
chr13	62383103	62383244	142	*	Promoter	13	62368328	62383177	14850	2	100041979	ENSMUST00000187656.6	0	ENSMUSG00000094942	Gm3604	predicted gene 3604	SMRT Uns
chr13	67061127	67061268	142	*	Promoter	13	67038596	67061170	22575	2	78251	ENSMUST00000167565.2	0	ENSMUSG00000090641	Zfp712	zinc finger protein 712	SMRT Uns
chr13	67128084	67128225	142	*	Promoter	13	67128227	67138982	10756	1	268670	ENSMUST00000224426.1	-2	ENSMUSG00000057396	Zfp759	zinc finger protein 759	SMRT Uns
chr13	67332517	67332658	142	*	Promoter	13	67312998	67332547	19550	2	218314	ENSMUST00000109735.8	0	ENSMUSG00000057842	Zfp595	zinc finger protein 595	SMRT Uns
chr13	67375740	67375881	142	*	Promoter	13	67362113	67375810	13698	2	408065	ENSMUST00000172266.7	0	ENSMUSG00000078995	Zfp456	zinc finger protein 456	SMRT Uns
chr13	67399729	67399870	142	*	Promoter	13	67387905	67399743	11839	2	72807	ENSMUST00000224684.1	0	ENSMUSG00000078994	Zfp429	zinc finger protein 429	SMRT Uns
chr13	67724263	67724404	142	*	Promoter	13	67708189	67724326	16138	2	235907	ENSMUST00000130891.2	0	ENSMUSG00000071281	Zfp65	zinc finger protein 65	SMRT Uns
chr13	67729162	67729303	142	*	Promoter	13	67705309	67729173	23865	2	235907	ENSMUST00000073157.14	0	ENSMUSG00000071281	Zfp65	zinc finger protein 65	SMRT Uns
chr13	73803939	73804080	142	*	Promoter	13	73804609	73809185	4577	1	20499	ENSMUST00000223454.1	-529	ENSMUSG00000017756	Slc12a7	solute carrier family 12, member 7	SMRT Uns
chr13	80953007	80953148	142	*	Distal Intergenic	13	80962888	81126424	163537	1	319983	ENSMUST00000181043.7	-9740	ENSMUSG00000097098	9330111N05Rik	RIKEN cDNA 9330111N05 gene	SMRT Uns
chr13	81025441	81025582	142	*	Intron (ENSMUST00000181043.7/319983, intron 1 of 2)	13	81051181	81078963	27783	1	319983	ENSMUST00000223730.1	-25599	ENSMUSG00000097098	9330111N05Rik	RIKEN cDNA 9330111N05 gene	SMRT Uns
chr13	81136623	81136764	142	*	Intron (ENSMUST00000128120.1/110789, intron 5 of 7)	13	81051181	81078963	27783	1	319983	ENSMUST00000223730.1	85442	ENSMUSG00000097098	9330111N05Rik	RIKEN cDNA 9330111N05 gene	SMRT Uns
chr13	83341623	83341764	142	*	Distal Intergenic	13	83504034	83663343	159310	1	17260	ENSMUST00000198199.4	-162270	ENSMUSG00000005583	Mef2c	myocyte enhancer factor 2C	SMRT Uns
chr13	83531865	83532006	142	*	Intron (ENSMUST00000198199.4/17260, intron 2 of 10)	13	83530138	83625384	95247	1	17260	ENSMUST00000198064.4	1727	ENSMUSG00000005583	Mef2c	myocyte enhancer factor 2C	SMRT Uns
chr13	83572089	83572230	142	*	Promoter	13	83572348	83635453	63106	1	17260	ENSMUST00000196730.4	-118	ENSMUSG00000005583	Mef2c	myocyte enhancer factor 2C	SMRT Uns
chr13	83572612	83572753	142	*	Promoter	13	83572381	83625572	53192	1	17260	ENSMUST00000196207.4	231	ENSMUSG00000005583	Mef2c	myocyte enhancer factor 2C	SMRT Uns
chr13	83609239	83609380	142	*	Intron (ENSMUST00000198199.4/17260, intron 4 of 10)	13	83625603	83662736	37134	1	17260	ENSMUST00000200138.4	-16223	ENSMUSG00000005583	Mef2c	myocyte enhancer factor 2C	SMRT Uns
chr13	83650095	83650236	142	*	Intron (ENSMUST00000198199.4/17260, intron 7 of 10)	13	83652888	83662739	9852	1	17260	ENSMUST00000197145.1	-2652	ENSMUSG00000005583	Mef2c	myocyte enhancer factor 2C	SMRT Uns
chr13	83650920	83651061	142	*	Intron (ENSMUST00000198199.4/17260, intron 7 of 10)	13	83652888	83662739	9852	1	17260	ENSMUST00000197145.1	-1827	ENSMUSG00000005583	Mef2c	myocyte enhancer factor 2C	SMRT Uns
chr13	91460730	91460871	142	*	Promoter	13	91461050	91703429	242380	1	66970	ENSMUST00000004094.14	-179	ENSMUSG00000003992	Ssbp2	single-stranded DNA binding protein 2	SMRT Uns
chr13	91599647	91599788	142	*	Intron (ENSMUST00000156547.7/66970, intron 4 of 12)	13	91539343	91657776	118434	1	66970	ENSMUST00000133984.1	60304	ENSMUSG00000003992	Ssbp2	single-stranded DNA binding protein 2	SMRT Uns
chr13	91636127	91636268	142	*	Intron (ENSMUST00000156547.7/66970, intron 4 of 12)	13	91670437	91691432	20996	1	66970	ENSMUST00000137658.1	-34169	ENSMUSG00000003992	Ssbp2	single-stranded DNA binding protein 2	SMRT Uns
chr13	91673682	91673823	142	*	Intron (ENSMUST00000156547.7/66970, intron 8 of 12)	13	91670437	91691432	20996	1	66970	ENSMUST00000137658.1	3245	ENSMUSG00000003992	Ssbp2	single-stranded DNA binding protein 2	SMRT Uns
chr13	92029959	92030100	142	*	Intron (ENSMUST00000099326.9/19418, intron 5 of 33)	13	91959715	91987989	28275	2	19418	ENSMUST00000142378.1	-41970	ENSMUSG00000021708	Rasgrf2	RAS protein-specific guanine nucleotide-releasing factor 2	SMRT Uns
chr13	92030851	92030992	142	*	Exon (ENSMUST00000099326.9/19418, exon 5 of 34)	13	91959715	91987989	28275	2	19418	ENSMUST00000142378.1	-42862	ENSMUSG00000021708	Rasgrf2	RAS protein-specific guanine nucleotide-releasing factor 2	SMRT Uns
chr13	92038213	92038354	142	*	Exon (ENSMUST00000099326.9/19418, exon 3 of 34)	13	91959715	91987989	28275	2	19418	ENSMUST00000142378.1	-50224	ENSMUSG00000021708	Rasgrf2	RAS protein-specific guanine nucleotide-releasing factor 2	SMRT Uns
chr13	93755211	93755352	142	*	Distal Intergenic	13	93771630	93943016	171387	1	11881	ENSMUST00000091403.5	-16278	ENSMUSG00000042082	Arsb	arylsulfatase B	SMRT Uns
chr13	94296079	94296220	142	*	Intron (ENSMUST00000220853.1/ENSMUST00000220853.1, intron 1 of 2)	13	94203374	94285857	82484	2	107767	ENSMUST00000152555.7	-10222	ENSMUSG00000021687	Scamp1	secretory carrier membrane protein 1	SMRT Uns
chr13	95638879	95639020	142	*	Intron (ENSMUST00000068603.6/544963, intron 30 of 35)	13	95601803	95618487	16685	2	14062	ENSMUST00000059193.6	-20392	ENSMUSG00000048376	F2r	coagulation factor II (thrombin) receptor	SMRT Uns
chr13	104391261	104391402	142	*	Intron (ENSMUST00000224784.1/108154, intron 13 of 24)	13	104307347	104375745	68399	1	108154	ENSMUST00000224504.1	83914	ENSMUSG00000046169	Adamts6	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6	SMRT Uns
chr13	104418088	104418229	142	*	Intron (ENSMUST00000224784.1/108154, intron 15 of 24)	13	104307347	104375745	68399	1	108154	ENSMUST00000224504.1	110741	ENSMUSG00000046169	Adamts6	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6	SMRT Uns
chr13	108390757	108390898	142	*	Intron (ENSMUST00000163307.7/218581, intron 11 of 12)	13	108357426	108373956	16531	1	218581	ENSMUST00000172402.1	33331	ENSMUSG00000021697	Depdc1b	DEP domain containing 1B	SMRT Uns
chr13	112135917	112136058	142	*	Distal Intergenic	13	112288451	112344641	56191	1	77318	ENSMUST00000056047.13	-152393	ENSMUSG00000049985	Ankrd55	ankyrin repeat domain 55	SMRT Uns
chr13	112259470	112259611	142	*	Distal Intergenic	13	112288451	112344641	56191	1	77318	ENSMUST00000056047.13	-28840	ENSMUSG00000049985	Ankrd55	ankyrin repeat domain 55	SMRT Uns
chr13	112308813	112308954	142	*	Intron (ENSMUST00000056047.13/77318, intron 1 of 5)	13	112318454	112339876	21423	1	77318	ENSMUST00000223871.1	-9500	ENSMUSG00000049985	Ankrd55	ankyrin repeat domain 55	SMRT Uns
chr13	112378976	112379117	142	*	Intron (ENSMUST00000165593.8/77318, intron 10 of 11)	13	112318454	112339876	21423	1	77318	ENSMUST00000223871.1	60522	ENSMUSG00000049985	Ankrd55	ankyrin repeat domain 55	SMRT Uns
chr13	116957949	116958090	142	*	Intron (ENSMUST00000022239.7/52552, intron 3 of 26)	13	116854961	117025273	170313	2	52552	ENSMUST00000226107.1	67183	ENSMUSG00000021725	Parp8	poly (ADP-ribose) polymerase family, member 8	SMRT Uns
chr13	117028409	117028550	142	*	Distal Intergenic	13	117021069	117025537	4469	2	52552	ENSMUST00000223833.1	-2872	ENSMUSG00000021725	Parp8	poly (ADP-ribose) polymerase family, member 8	SMRT Uns
chr13	117033750	117033891	142	*	Distal Intergenic	13	117021069	117025537	4469	2	52552	ENSMUST00000223833.1	-8213	ENSMUSG00000021725	Parp8	poly (ADP-ribose) polymerase family, member 8	SMRT Uns
chr14	7958704	7958845	142	*	Intron (ENSMUST00000211339.1/ENSMUST00000211339.1, intron 1 of 1)	14	7975872	7977222	1351	2	13421	ENSMUST00000145234.1	18377	ENSMUSG00000025279	Dnase1l3	deoxyribonuclease 1-like 3	SMRT Uns
chr14	7976210	7976351	142	*	Promoter	14	7975872	7977222	1351	2	13421	ENSMUST00000145234.1	871	ENSMUSG00000025279	Dnase1l3	deoxyribonuclease 1-like 3	SMRT Uns
chr14	7987027	7987168	142	*	Intron (ENSMUST00000026315.7/13421, intron 2 of 7)	14	7964533	7994573	30041	2	13421	ENSMUST00000026315.7	7405	ENSMUSG00000025279	Dnase1l3	deoxyribonuclease 1-like 3	SMRT Uns
chr14	7991661	7991802	142	*	Intron (ENSMUST00000026315.7/13421, intron 1 of 7)	14	7964533	7994573	30041	2	13421	ENSMUST00000026315.7	2771	ENSMUSG00000025279	Dnase1l3	deoxyribonuclease 1-like 3	SMRT Uns
chr14	7997610	7997751	142	*	Distal Intergenic	14	7964533	7994573	30041	2	13421	ENSMUST00000026315.7	-3037	ENSMUSG00000025279	Dnase1l3	deoxyribonuclease 1-like 3	SMRT Uns
chr14	14346113	14346254	142	*	Promoter	14	14346275	14355490	9216	1	16188	ENSMUST00000090591.3	-21	ENSMUSG00000068758	Il3ra	interleukin 3 receptor, alpha chain	SMRT Uns
chr14	18905829	18905970	142	*	Distal Intergenic	14	18630335	18894267	263933	2	218793	ENSMUST00000124353.1	-11562	ENSMUSG00000058317	Ube2e2	ubiquitin-conjugating enzyme E2E 2	SMRT Uns
chr14	20824689	20824830	142	*	Distal Intergenic	14	20836660	20843385	6726	1	18792	ENSMUST00000022368.3	-11830	ENSMUSG00000021822	Plau	plasminogen activator, urokinase	SMRT Uns
chr14	20829804	20829945	142	*	Distal Intergenic	14	20836660	20843385	6726	1	18792	ENSMUST00000022368.3	-6715	ENSMUSG00000021822	Plau	plasminogen activator, urokinase	SMRT Uns
chr14	20834172	20834313	142	*	Distal Intergenic	14	20836660	20843385	6726	1	18792	ENSMUST00000022368.3	-2347	ENSMUSG00000021822	Plau	plasminogen activator, urokinase	SMRT Uns
chr14	20836760	20836901	142	*	Promoter	14	20836724	20842519	5796	1	18792	ENSMUST00000224141.1	36	ENSMUSG00000021822	Plau	plasminogen activator, urokinase	SMRT Uns
chr14	20873503	20873644	142	*	Distal Intergenic	14	20836724	20842519	5796	1	18792	ENSMUST00000224141.1	36779	ENSMUSG00000021822	Plau	plasminogen activator, urokinase	SMRT Uns
chr14	44989867	44990008	142	*	Promoter	14	44958607	44989699	31093	2	73895	ENSMUST00000226133.1	-168	ENSMUSG00000075042	4930431P03Rik	RIKEN cDNA 4930431P03 gene	SMRT Uns
chr14	45036719	45036860	142	*	Distal Intergenic	14	44958607	44989699	31093	2	73895	ENSMUST00000226133.1	-47020	ENSMUSG00000075042	4930431P03Rik	RIKEN cDNA 4930431P03 gene	SMRT Uns
chr14	45077857	45077998	142	*	Intron (ENSMUST00000228441.1/ENSMUST00000228441.1, intron 1 of 2)	14	44958607	44989699	31093	2	73895	ENSMUST00000226133.1	-88158	ENSMUSG00000075042	4930431P03Rik	RIKEN cDNA 4930431P03 gene	SMRT Uns
chr14	70057123	70057264	142	*	Exon (ENSMUST00000224990.1/ENSMUST00000224990.1, exon 1 of 3)	14	70077203	70079955	2753	1	13655	ENSMUST00000035908.2	-19939	ENSMUSG00000033730	Egr3	early growth response 3	SMRT Uns
chr14	70066143	70066284	142	*	Distal Intergenic	14	70077203	70079955	2753	1	13655	ENSMUST00000035908.2	-10919	ENSMUSG00000033730	Egr3	early growth response 3	SMRT Uns
chr14	121973206	121973347	142	*	Intron (ENSMUST00000039803.6/68889, intron 4 of 8)	14	121952551	121965195	12645	2	321019	ENSMUST00000049872.8	-8011	ENSMUSG00000051212	Gpr183	G protein-coupled receptor 183	SMRT Uns
chr14	121987871	121988012	142	*	Intron (ENSMUST00000039803.6/68889, intron 6 of 8)	14	121952551	121965195	12645	2	321019	ENSMUST00000049872.8	-22676	ENSMUSG00000051212	Gpr183	G protein-coupled receptor 183	SMRT Uns
chr15	6623817	6623958	142	*	Intron (ENSMUST00000090461.11/23880, intron 2 of 17)	15	6619594	6632392	12799	1	23880	ENSMUST00000162430.1	4223	ENSMUSG00000022148	Fyb	FYN binding protein	SMRT Uns
chr15	9523166	9523307	142	*	Intron (ENSMUST00000228782.1/16197, intron 2 of 7)	15	9511898	9529766	17869	2	16197	ENSMUST00000227234.1	6459	ENSMUSG00000003882	Il7r	interleukin 7 receptor	SMRT Uns
chr15	9562556	9562697	142	*	Distal Intergenic	15	9516409	9530176	13768	2	16197	ENSMUST00000228673.1	-32380	ENSMUSG00000003882	Il7r	interleukin 7 receptor	SMRT Uns
chr15	9572045	9572186	142	*	Distal Intergenic	15	9516409	9530176	13768	2	16197	ENSMUST00000228673.1	-41869	ENSMUSG00000003882	Il7r	interleukin 7 receptor	SMRT Uns
chr15	11716305	11716446	142	*	Distal Intergenic	15	11842260	11890988	48729	2	18162	ENSMUST00000226139.1	174542	ENSMUSG00000022206	Npr3	natriuretic peptide receptor 3	SMRT Uns
chr15	30468470	30468611	142	*	Intron (ENSMUST00000081728.6/18163, intron 2 of 22)	15	30457788	30504438	46651	1	18163	ENSMUST00000227004.1	10682	ENSMUSG00000022240	Ctnnd2	catenin (cadherin associated protein), delta 2	SMRT Uns
chr15	30469012	30469153	142	*	Intron (ENSMUST00000081728.6/18163, intron 2 of 22)	15	30457788	30504438	46651	1	18163	ENSMUST00000227004.1	11224	ENSMUSG00000022240	Ctnnd2	catenin (cadherin associated protein), delta 2	SMRT Uns
chr15	30610735	30610876	142	*	Intron (ENSMUST00000081728.6/18163, intron 3 of 22)	15	30646532	30671124	24593	1	18163	ENSMUST00000228753.1	-35656	ENSMUSG00000022240	Ctnnd2	catenin (cadherin associated protein), delta 2	SMRT Uns
chr15	30657737	30657878	142	*	Intron (ENSMUST00000081728.6/18163, intron 7 of 22)	15	30646532	30671124	24593	1	18163	ENSMUST00000228753.1	11205	ENSMUSG00000022240	Ctnnd2	catenin (cadherin associated protein), delta 2	SMRT Uns
chr15	30660872	30661013	142	*	Intron (ENSMUST00000081728.6/18163, intron 7 of 22)	15	30646532	30671124	24593	1	18163	ENSMUST00000228753.1	14340	ENSMUSG00000022240	Ctnnd2	catenin (cadherin associated protein), delta 2	SMRT Uns
chr15	50697841	50697982	142	*	Intron (ENSMUST00000165201.8/83925, intron 4 of 5)	15	50819499	50827521	8023	2	83925	ENSMUST00000183421.1	129539	ENSMUSG00000038679	Trps1	transcriptional repressor GATA binding 1	SMRT Uns
chr15	60675295	60675436	142	*	Distal Intergenic	15	60822271	60828650	6380	1	320469	ENSMUST00000180730.2	-146835	NA	9930014A18Rik	RIKEN cDNA 9930014A18 gene	SMRT Uns
chr15	82282683	82282824	142	*	Exon (ENSMUST00000230799.1/ENSMUST00000230799.1, exon 1 of 6)	15	82275400	82290234	14835	1	24050	ENSMUST00000229067.1	7283	ENSMUSG00000022456	Sept3	septin 3	SMRT Uns
chr15	82283370	82283511	142	*	Intron (ENSMUST00000116423.2/24050, intron 3 of 9)	15	82275400	82290234	14835	1	24050	ENSMUST00000229067.1	7970	ENSMUSG00000022456	Sept3	septin 3	SMRT Uns
chr15	89147172	89147313	142	*	Promoter	15	89145096	89147177	2082	2	19094	ENSMUST00000230634.1	0	ENSMUSG00000053137	Mapk11	mitogen-activated protein kinase 11	SMRT Uns
chr15	96564091	96564232	142	*	Distal Intergenic	15	96578534	96579584	1051	2	105727	ENSMUST00000230607.1	15352	ENSMUSG00000023169	Slc38a1	solute carrier family 38, member 1	SMRT Uns
chr15	96654874	96655015	142	*	Distal Intergenic	15	96571418	96642913	71496	2	105727	ENSMUST00000088452.10	-11961	ENSMUSG00000023169	Slc38a1	solute carrier family 38, member 1	SMRT Uns
chr15	97784222	97784363	142	*	Promoter	15	97784355	97792692	8338	1	67739	ENSMUST00000117892.1	0	ENSMUSG00000081534	Slc48a1	solute carrier family 48 (heme transporter), member 1	SMRT Uns
chr15	98953736	98953877	142	*	Promoter	15	98949837	98953703	3867	2	22142	ENSMUST00000097014.6	-33	ENSMUSG00000072235	Tuba1a	tubulin, alpha 1A	SMRT Uns
chr15	99473803	99473944	142	*	Promoter	15	99470079	99474730	4652	2	75284	ENSMUST00000040313.5	786	ENSMUSG00000037525	Bcdin3d	BCDIN3 domain containing	SMRT Uns
chr15	100728663	100728804	142	*	Promoter	15	100691813	100729376	37564	2	207839	ENSMUST00000159715.7	572	ENSMUSG00000037280	Galnt6	polypeptide N-acetylgalactosaminyltransferase 6	SMRT Uns
chr15	102150761	102150902	142	*	Promoter	15	102151116	102163132	12017	1	223920	ENSMUST00000160465.1	-214	ENSMUSG00000023045	Soat2	sterol O-acyltransferase 2	SMRT Uns
chr16	14701487	14701628	142	*	Distal Intergenic	16	14705852	14709385	3534	1	20583	ENSMUST00000023356.7	-4224	ENSMUSG00000022676	Snai2	snail family zinc finger 2	SMRT Uns
chr16	21694013	21694154	142	*	Promoter	16	21676725	21694580	17856	2	72190	ENSMUST00000232634.1	426	ENSMUSG00000043391	2510009E07Rik	RIKEN cDNA 2510009E07 gene	SMRT Uns
chr16	23233476	23233617	142	*	Intron (ENSMUST00000023601.13/20440, intron 1 of 7)	16	23226021	23360350	134330	1	20440	ENSMUST00000178797.7	7455	ENSMUSG00000022885	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1	SMRT Uns
chr16	23272187	23272328	142	*	Intron (ENSMUST00000023601.13/20440, intron 2 of 7)	16	23269629	23321179	51551	1	20440	ENSMUST00000128050.7	2558	ENSMUSG00000022885	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1	SMRT Uns
chr16	23279970	23280111	142	*	Intron (ENSMUST00000023601.13/20440, intron 2 of 7)	16	23269629	23321179	51551	1	20440	ENSMUST00000128050.7	10341	ENSMUSG00000022885	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1	SMRT Uns
chr16	23301860	23302001	142	*	Intron (ENSMUST00000023601.13/20440, intron 2 of 7)	16	23290470	23358595	68126	1	20440	ENSMUST00000115335.1	11390	ENSMUSG00000022885	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1	SMRT Uns
chr16	23307525	23307666	142	*	Intron (ENSMUST00000023601.13/20440, intron 2 of 7)	16	23290470	23358595	68126	1	20440	ENSMUST00000115335.1	17055	ENSMUSG00000022885	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1	SMRT Uns
chr16	26283681	26283822	142	*	Distal Intergenic	16	26356642	26371841	15200	2	12737	ENSMUST00000023154.2	88019	ENSMUSG00000022512	Cldn1	claudin 1	SMRT Uns
chr16	26348931	26349072	142	*	Distal Intergenic	16	26356642	26371841	15200	2	12737	ENSMUST00000023154.2	22769	ENSMUSG00000022512	Cldn1	claudin 1	SMRT Uns
chr16	26353164	26353305	142	*	Distal Intergenic	16	26356642	26371841	15200	2	12737	ENSMUST00000023154.2	18536	ENSMUSG00000022512	Cldn1	claudin 1	SMRT Uns
chr16	30599608	30599749	142	*	Promoter	16	30599723	30602797	3075	1	224093	ENSMUST00000059078.3	0	ENSMUSG00000046546	Fam43a	family with sequence similarity 43, member A	SMRT Uns
chr16	30689560	30689701	142	*	Distal Intergenic	16	30599723	30602797	3075	1	224093	ENSMUST00000059078.3	89837	ENSMUSG00000046546	Fam43a	family with sequence similarity 43, member A	SMRT Uns
chr16	30733085	30733226	142	*	Distal Intergenic	16	30599723	30602797	3075	1	224093	ENSMUST00000059078.3	133362	ENSMUSG00000046546	Fam43a	family with sequence similarity 43, member A	SMRT Uns
chr16	34012209	34012350	142	*	Intron (ENSMUST00000114973.8/545156, intron 16 of 26)	16	34009734	34016494	6761	2	545156	ENSMUST00000231657.1	4144	ENSMUSG00000061751	Kalrn	kalirin, RhoGEF kinase	SMRT Uns
chr16	34147513	34147654	142	*	Intron (ENSMUST00000076810.11/545156, intron 33 of 59)	16	34013132	34163279	150148	2	545156	ENSMUST00000114963.7	15625	ENSMUSG00000061751	Kalrn	kalirin, RhoGEF kinase	SMRT Uns
chr16	34996301	34996442	142	*	Intron (ENSMUST00000023538.8/107589, intron 30 of 31)	16	34994807	35001363	6557	1	107589	ENSMUST00000231589.1	1494	ENSMUSG00000022836	Mylk	myosin, light polypeptide kinase	SMRT Uns
chr16	35002046	35002187	142	*	Exon (ENSMUST00000023538.8/107589, exon 32 of 32)	16	34994807	35001363	6557	1	107589	ENSMUST00000231589.1	7239	ENSMUSG00000022836	Mylk	myosin, light polypeptide kinase	SMRT Uns
chr16	36711877	36712018	142	*	Intron (ENSMUST00000023617.12/106347, intron 3 of 7)	16	36715538	36722260	6723	1	106347	ENSMUST00000128084.1	-3520	ENSMUSG00000022900	Ildr1	immunoglobulin-like domain containing receptor 1	SMRT Uns
chr16	43364303	43364444	142	*	Promoter	16	43364204	43609527	245324	1	56490	ENSMUST00000148775.7	99	ENSMUSG00000022708	Zbtb20	zinc finger and BTB domain containing 20	SMRT Uns
chr16	44806001	44806142	142	*	Distal Intergenic	16	44811733	44839134	27402	1	239849	ENSMUST00000176819.7	-5591	ENSMUSG00000062082	Cd200r4	CD200 receptor 4	SMRT Uns
chr16	44832234	44832375	142	*	Intron (ENSMUST00000176819.7/239849, intron 3 of 6)	16	44820728	44839150	18423	1	239849	ENSMUST00000114626.3	11506	ENSMUSG00000062082	Cd200r4	CD200 receptor 4	SMRT Uns
chr16	45389545	45389686	142	*	Intron (ENSMUST00000163230.7/17470, intron 5 of 5)	16	45392245	45400312	8068	2	17470	ENSMUST00000167355.7	10626	ENSMUSG00000022661	Cd200	CD200 antigen	SMRT Uns
chr16	45390079	45390220	142	*	Intron (ENSMUST00000163230.7/17470, intron 5 of 5)	16	45392245	45400312	8068	2	17470	ENSMUST00000167355.7	10092	ENSMUSG00000022661	Cd200	CD200 antigen	SMRT Uns
chr16	75872999	75873140	142	*	Intron (ENSMUST00000114239.8/67742, intron 6 of 7)	16	75888252	75909279	21028	2	67742	ENSMUST00000150248.1	36139	ENSMUSG00000022876	Samsn1	SAM domain, SH3 domain and nuclear localization signals, 1	SMRT Uns
chr16	75909161	75909302	142	*	Promoter	16	75888252	75909279	21028	2	67742	ENSMUST00000150248.1	0	ENSMUSG00000022876	Samsn1	SAM domain, SH3 domain and nuclear localization signals, 1	SMRT Uns
chr16	75921150	75921291	142	*	Intron (ENSMUST00000226794.1/67742, intron 3 of 9)	16	75882531	75909310	26780	2	67742	ENSMUST00000139691.8	-11840	ENSMUSG00000022876	Samsn1	SAM domain, SH3 domain and nuclear localization signals, 1	SMRT Uns
chr16	75929616	75929757	142	*	Intron (ENSMUST00000226794.1/67742, intron 3 of 9)	16	75882531	75909310	26780	2	67742	ENSMUST00000139691.8	-20306	ENSMUSG00000022876	Samsn1	SAM domain, SH3 domain and nuclear localization signals, 1	SMRT Uns
chr16	76053663	76053804	142	*	Distal Intergenic	16	75859257	76022270	163014	2	67742	ENSMUST00000114240.2	-31393	ENSMUSG00000022876	Samsn1	SAM domain, SH3 domain and nuclear localization signals, 1	SMRT Uns
chr16	85712447	85712588	142	*	Distal Intergenic	16	85798231	85799638	1408	2	11504	ENSMUST00000138474.1	87050	ENSMUSG00000022893	Adamts1	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1	SMRT Uns
chr16	91234641	91234782	142	*	Distal Intergenic	16	91225457	91228677	3221	1	50913	ENSMUST00000035608.9	9184	ENSMUSG00000039830	Olig2	oligodendrocyte transcription factor 2	SMRT Uns
chr17	7914853	7914994	142	*	Intron (ENSMUST00000160177.2/ENSMUST00000160177.2, intron 1 of 2)	17	7926000	7934897	8898	1	72536	ENSMUST00000036370.7	-11006	ENSMUSG00000033450	Tagap	T cell activation Rho GTPase activating protein	SMRT Uns
chr17	7922733	7922874	142	*	Intron (ENSMUST00000160177.2/ENSMUST00000160177.2, intron 1 of 2)	17	7926000	7934897	8898	1	72536	ENSMUST00000036370.7	-3126	ENSMUSG00000033450	Tagap	T cell activation Rho GTPase activating protein	SMRT Uns
